schedule_season,schedule_week,schedule_playoff,score_home,score_away,team_favorite_id,spread_favorite,over_under_line,stadium_neutral,team_home_abbrev,team_away_abbrev,home_team_favored,point_diff,home_team_won
2007,15,False,13,10,SEA,-8.0,37.0,False,CAR,SEA,0,3,1
2007,15,False,8,0,CLE,-5.0,37.0,False,CLE,BUF,1,8,1
2007,15,False,6,10,DAL,-10.0,49.0,False,DAL,PHI,1,-4,0
2007,15,False,17,26,TEN,-3.5,34.5,False,KC,TEN,0,-9,0
2007,15,False,22,16,BAL,-3.0,37.5,False,MIA,BAL,0,6,1
2007,15,False,20,10,NE,-20.5,41.0,False,NE,NYJ,1,10,1
2007,15,False,31,24,NO,-3.5,49.5,False,NO,ARI,1,7,1
2007,15,False,10,22,NYG,-6.5,36.5,False,NYG,WAS,1,-12,0
2007,15,False,14,21,IND,-10.0,45.0,False,LVR,IND,0,-7,0
2007,15,False,22,29,PIT,-3.0,34.5,False,PIT,JAX,1,-7,0
2007,15,False,51,14,LAC,-9.5,46.0,False,LAC,DET,1,37,1
2007,15,False,14,33,GB,-7.0,47.0,False,LAR,GB,0,-19,0
2007,15,False,37,3,TB,-12.5,37.5,False,TB,ATL,1,34,1
2007,15,False,20,13,MIN,-10.5,43.5,False,MIN,CHI,1,7,1
2007,16,False,24,41,PIT,-8.0,43.0,False,LAR,PIT,0,-17,0
2007,16,False,13,20,DAL,-10.5,42.5,False,CAR,DAL,0,-7,0
2007,16,False,30,27,ARI,-10.5,43.5,False,ARI,ATL,1,3,1
2007,16,False,21,38,NYG,-3.0,32.0,False,BUF,NYG,0,-17,0
2007,16,False,35,7,GB,-7.5,32.0,False,CHI,GB,0,28,1
2007,16,False,19,14,CLE,-3.0,47.5,False,CIN,CLE,0,5,1
2007,16,False,25,20,DET,-5.0,43.5,False,DET,KC,1,5,1
2007,16,False,38,15,IND,-6.5,45.0,False,IND,HOU,1,23,1
2007,16,False,49,11,JAX,-13.5,39.5,False,JAX,LVR,1,38,1
2007,16,False,21,32,MIN,-6.5,40.5,False,MIN,WAS,1,-11,0
2007,16,False,28,7,NE,-22.5,45.5,False,NE,MIA,1,21,1
2007,16,False,23,38,NO,-3.0,48.0,False,NO,PHI,1,-15,0
2007,16,False,21,19,TB,-7.0,37.0,False,SF,TB,0,2,1
2007,16,False,27,6,SEA,-13.5,39.0,False,SEA,BAL,1,21,1
2007,16,False,10,6,TEN,-9.0,37.5,False,TEN,NYJ,1,4,1
2007,16,False,23,3,LAC,-8.5,47.0,False,LAC,DEN,1,20,1
2007,17,False,35,38,NE,-13.5,46.5,False,NYG,NE,0,-3,0
2007,17,False,48,19,ARI,-6.0,49.0,False,ARI,LAR,1,29,1
2007,17,False,44,41,SEA,-2.0,38.5,False,ATL,SEA,0,3,1
2007,17,False,27,21,PIT,-3.0,35.5,False,BAL,PIT,0,6,1
2007,17,False,33,25,CHI,-1.0,42.0,False,CHI,NO,1,8,1
2007,17,False,20,7,CLE,-11.5,41.0,False,CLE,SF,1,13,1
2007,17,False,22,19,MIN,-3.0,40.5,False,DEN,MIN,0,3,1
2007,17,False,34,13,GB,-3.0,38.5,False,GB,DET,1,21,1
2007,17,False,42,28,HOU,-7.0,42.0,False,HOU,JAX,1,14,1
2007,17,False,10,16,TEN,-4.5,41.0,False,IND,TEN,0,-6,0
2007,17,False,25,38,CIN,-3.0,45.0,False,MIA,CIN,0,-13,0
2007,17,False,13,10,NYJ,-4.5,35.0,False,NYJ,KC,1,3,1
2007,17,False,17,30,LAC,-9.0,42.5,False,LVR,LAC,0,-13,0
2007,17,False,17,9,PHI,-9.0,39.0,False,PHI,BUF,1,8,1
2007,17,False,23,31,CAR,-2.5,36.0,False,TB,CAR,0,-8,0
2007,17,False,27,6,WAS,-9.0,39.5,False,WAS,DAL,1,21,1
2007,Wildcard,True,29,31,JAX,-2.5,40.0,False,PIT,JAX,0,-2,0
2007,Wildcard,True,35,14,SEA,-3.5,38.5,False,SEA,WAS,1,21,1
2007,Wildcard,True,17,6,LAC,-10.0,39.0,False,LAC,TEN,1,11,1
2007,Wildcard,True,14,24,TB,-3.0,39.5,False,TB,NYG,1,-10,0
2007,Division,True,42,20,GB,-7.5,44.0,False,GB,SEA,1,22,1
2007,Division,True,31,20,NE,-13.5,51.5,False,NE,JAX,1,11,1
2007,Division,True,17,21,DAL,-7.0,47.5,False,DAL,NYG,1,-4,0
2007,Division,True,24,28,IND,-11.0,47.0,False,IND,LAC,1,-4,0
2007,Conference,True,20,23,GB,-7.5,41.5,False,GB,NYG,1,-3,0
2007,Conference,True,21,12,NE,-14.0,48.0,False,NE,LAC,1,9,1
2007,Superbowl,True,14,17,NE,-12.0,55.0,True,NE,NYG,1,-3,0
2008,1,False,16,7,NYG,-4.5,41.5,False,NYG,WAS,1,9,1
2008,1,False,34,21,DET,-3.0,41.0,False,ATL,DET,0,13,1
2008,1,False,17,10,CIN,-2.0,37.5,False,BAL,CIN,0,7,1
2008,1,False,34,10,BUF,-1.0,38.5,False,BUF,SEA,1,24,1
2008,1,False,10,28,DAL,-6.0,48.5,False,CLE,DAL,0,-18,0
2008,1,False,13,29,IND,-10.0,44.0,False,IND,CHI,1,-16,0
2008,1,False,14,20,NYJ,-3.0,36.0,False,MIA,NYJ,0,-6,0
2008,1,False,17,10,NE,-16.0,43.5,False,NE,KC,1,7,1
2008,1,False,24,20,NO,-3.0,42.5,False,NO,TB,1,4,1
2008,1,False,38,3,PHI,-8.0,44.0,False,PHI,LAR,1,35,1
2008,1,False,38,17,PIT,-6.5,43.0,False,PIT,HOU,1,21,1
2008,1,False,24,26,LAC,-9.5,41.0,False,LAC,CAR,1,-2,0
2008,1,False,13,23,ARI,-2.5,42.0,False,SF,ARI,0,-10,0
2008,1,False,17,10,JAX,-3.0,36.5,False,TEN,JAX,0,7,1
2008,1,False,24,19,GB,-2.5,37.5,False,GB,MIN,1,5,1
2008,1,False,14,41,DEN,-3.0,40.5,False,LVR,DEN,0,-27,0
2008,2,False,31,10,ARI,-6.5,40.5,False,ARI,MIA,1,21,1
2008,2,False,20,17,CAR,-3.0,37.5,False,CAR,CHI,1,3,1
2008,2,False,7,24,CIN,-1.0,37.0,False,CIN,TEN,1,-17,0
2008,2,False,6,10,PIT,-6.5,43.5,False,CLE,PIT,0,-4,0
2008,2,False,39,38,DEN,-1.0,46.5,False,DEN,LAC,1,1,1
2008,2,False,25,48,GB,-3.0,47.0,False,DET,GB,0,-23,0
2008,2,False,16,20,JAX,-4.0,37.0,False,JAX,BUF,1,-4,0
2008,2,False,8,23,KC,-3.5,36.0,False,KC,LVR,1,-15,0
2008,2,False,15,18,IND,-1.0,43.5,False,MIN,IND,0,-3,0
2008,2,False,10,19,NYJ,-1.0,37.0,False,NYJ,NE,1,-9,0
2008,2,False,30,33,SEA,-6.5,38.0,False,SEA,SF,1,-3,0
2008,2,False,13,41,NYG,-8.0,43.5,False,LAR,NYG,0,-28,0
2008,2,False,24,9,TB,-7.0,37.5,False,TB,ATL,1,15,1
2008,2,False,29,24,WAS,-1.0,43.5,False,WAS,NO,1,5,1
2008,2,False,41,37,DAL,-6.5,46.5,False,DAL,PHI,1,4,1
2008,3,False,38,14,ATL,-6.5,37.0,False,ATL,KC,1,24,1
2008,3,False,28,10,BAL,-2.5,37.0,False,BAL,CLE,1,18,1
2008,3,False,24,23,BUF,-10.0,37.5,False,BUF,LVR,1,1,1
2008,3,False,24,27,CHI,-3.0,35.0,False,CHI,TB,1,-3,0
2008,3,False,34,32,DEN,-5.5,52.0,False,DEN,NO,1,2,1
2008,3,False,16,27,DAL,-3.0,51.0,False,GB,DAL,0,-11,0
2008,3,False,21,23,IND,-4.0,42.0,False,IND,JAX,1,-2,0
2008,3,False,20,10,MIN,-3.0,37.5,False,MIN,CAR,1,10,1
2008,3,False,13,38,NE,-12.5,37.0,False,NE,MIA,1,-25,0
2008,3,False,26,23,NYG,-13.0,42.5,False,NYG,CIN,1,3,1
2008,3,False,15,6,PHI,-3.5,45.0,False,PHI,PIT,1,9,1
2008,3,False,31,13,SF,-5.0,47.0,False,SF,DET,1,18,1
2008,3,False,37,13,SEA,-8.0,44.5,False,SEA,LAR,1,24,1
2008,3,False,31,12,TEN,-5.0,40.0,False,TEN,HOU,1,19,1
2008,3,False,24,17,WAS,-3.0,43.5,False,WAS,ARI,1,7,1
2008,3,False,48,29,LAC,-8.0,46.5,False,LAC,NYJ,1,19,1
2008,4,False,24,9,CAR,-7.0,39.0,False,CAR,ATL,1,15,1
2008,4,False,24,20,PHI,-3.0,39.0,False,CHI,PHI,0,4,1
2008,4,False,12,20,CIN,-1.0,42.0,False,CIN,CLE,1,-8,0
2008,4,False,24,26,DAL,-10.0,47.0,False,DAL,WAS,1,-2,0
2008,4,False,30,27,JAX,-6.5,43.0,False,JAX,HOU,1,3,1
2008,4,False,33,19,DEN,-9.0,47.0,False,KC,DEN,0,14,1
2008,4,False,31,17,NO,-4.0,48.5,False,NO,SF,1,14,1
2008,4,False,56,35,NYJ,-1.5,43.5,False,NYJ,ARI,1,21,1
2008,4,False,18,28,LAC,-8.0,45.5,False,LVR,LAC,0,-10,0
2008,4,False,14,31,BUF,-8.5,43.5,False,LAR,BUF,0,-17,0
2008,4,False,30,21,TB,-2.0,43.0,False,TB,GB,1,9,1
2008,4,False,30,17,TEN,-3.0,35.0,False,TEN,MIN,1,13,1
2008,4,False,23,20,PIT,-6.0,34.5,False,PIT,BAL,1,3,1
2008,5,False,41,17,ARI,-2.5,44.5,False,ARI,BUF,1,24,1
2008,5,False,10,13,TEN,-1.0,33.5,False,BAL,TEN,0,-3,0
2008,5,False,34,0,CAR,-10.0,38.0,False,CAR,KC,1,34,1
2008,5,False,31,22,DAL,-16.0,46.0,False,DAL,CIN,1,9,1
2008,5,False,16,13,DEN,-4.0,47.0,False,DEN,TB,1,3,1
2008,5,False,7,34,CHI,-3.0,45.5,False,DET,CHI,0,-27,0
2008,5,False,24,27,GB,-5.0,42.5,False,GB,ATL,1,-3,0
2008,5,False,27,31,IND,-4.5,48.5,False,HOU,IND,0,-4,0
2008,5,False,21,26,JAX,-5.0,37.0,False,JAX,PIT,1,-5,0
2008,5,False,17,10,LAC,-6.0,44.5,False,MIA,LAC,0,7,1
2008,5,False,44,6,NYG,-6.5,43.5,False,NYG,SEA,1,38,1
2008,5,False,17,23,PHI,-6.5,42.0,False,PHI,WAS,1,-6,0
2008,5,False,21,30,NE,-3.0,41.0,False,SF,NE,0,-9,0
2008,5,False,27,30,NO,-3.0,47.0,False,NO,MIN,1,-3,0
2008,6,False,30,24,DAL,-5.0,53.0,False,ARI,DAL,0,6,1
2008,6,False,22,20,CHI,-3.0,43.5,False,ATL,CHI,0,2,1
2008,6,False,17,24,DEN,-3.0,48.0,False,DEN,JAX,1,-7,0
2008,6,False,29,28,HOU,-3.0,44.5,False,HOU,MIA,1,1,1
2008,6,False,31,3,IND,-4.0,38.5,False,IND,BAL,1,28,1
2008,6,False,12,10,MIN,-13.0,45.5,False,MIN,DET,1,2,1
2008,6,False,34,3,NO,-7.0,47.5,False,NO,LVR,1,31,1
2008,6,False,26,14,NYJ,-8.0,42.5,False,NYJ,CIN,1,12,1
2008,6,False,30,10,LAC,-6.0,44.0,False,LAC,NE,1,20,1
2008,6,False,26,40,PHI,-5.0,41.5,False,SF,PHI,0,-14,0
2008,6,False,17,27,SEA,-1.0,44.5,False,SEA,GB,1,-10,0
2008,6,False,27,3,TB,-1.0,36.5,False,TB,CAR,1,24,1
2008,6,False,17,19,WAS,-13.5,44.0,False,WAS,LAR,1,-2,0
2008,6,False,35,14,NYG,-8.0,43.5,False,CLE,NYG,0,21,1
2008,7,False,23,14,BUF,-1.0,45.0,False,BUF,LAC,1,9,1
2008,7,False,30,7,CAR,-3.0,44.5,False,CAR,NO,1,23,1
2008,7,False,48,41,CHI,-3.0,38.0,False,CHI,MIN,1,7,1
2008,7,False,10,38,PIT,-8.5,37.0,False,CIN,PIT,0,-28,0
2008,7,False,34,14,IND,-2.5,47.0,False,GB,IND,0,20,1
2008,7,False,28,21,HOU,-11.5,47.5,False,HOU,DET,1,7,1
2008,7,False,10,34,TEN,-9.0,35.0,False,KC,TEN,0,-24,0
2008,7,False,13,27,MIA,-3.0,35.0,False,MIA,BAL,1,-14,0
2008,7,False,29,17,NYG,-10.0,47.0,False,NYG,SF,1,12,1
2008,7,False,16,13,NYJ,-3.0,41.0,False,LVR,NYJ,0,3,1
2008,7,False,34,14,DAL,-8.0,45.0,False,LAR,DAL,0,20,1
2008,7,False,20,10,TB,-11.5,40.5,False,TB,SEA,1,10,1
2008,7,False,14,11,WAS,-7.0,42.0,False,WAS,CLE,1,3,1
2008,7,False,41,7,NE,-3.0,48.0,False,NE,DEN,1,34,1
2008,8,False,29,10,BAL,-8.0,34.5,False,BAL,LVR,1,19,1
2008,8,False,27,23,CAR,-5.5,43.0,False,CAR,ARI,1,4,1
2008,8,False,13,9,DAL,-1.5,40.5,False,DAL,TB,1,4,1
2008,8,False,17,25,WAS,-7.0,42.0,False,DET,WAS,0,-8,0
2008,8,False,35,6,HOU,-9.0,45.5,False,HOU,CIN,1,29,1
2008,8,False,17,23,JAX,-7.0,42.0,False,JAX,CLE,1,-6,0
2008,8,False,25,16,MIA,-1.0,41.5,False,MIA,BUF,1,9,1
2008,8,False,23,16,NE,-9.0,41.0,False,NE,LAR,1,7,1
2008,8,False,37,32,LAC,-3.0,45.5,True,NO,LAC,0,5,1
2008,8,False,28,24,NYJ,-14.0,41.0,False,NYJ,KC,1,4,1
2008,8,False,27,14,PHI,-9.5,45.0,False,PHI,ATL,1,13,1
2008,8,False,14,21,PIT,-3.0,41.0,False,PIT,NYG,1,-7,0
2008,8,False,13,34,SF,-5.5,41.5,False,SF,SEA,1,-21,0
2008,8,False,31,21,TEN,-4.0,41.5,False,TEN,IND,1,10,1
2008,9,False,17,26,BUF,-5.0,43.0,False,BUF,NYJ,1,-9,0
2008,9,False,27,23,CHI,-12.5,43.5,False,CHI,DET,1,4,1
2008,9,False,21,19,JAX,-7.5,40.0,False,CIN,JAX,0,2,1
2008,9,False,27,37,CLE,-2.5,36.5,False,CLE,BAL,1,-10,0
2008,9,False,17,26,DEN,-4.0,50.0,False,DEN,MIA,1,-9,0
2008,9,False,18,15,IND,-6.5,44.0,False,IND,NE,1,3,1
2008,9,False,27,30,TB,-9.5,36.5,False,KC,TB,0,-3,0
2008,9,False,28,21,MIN,-5.5,47.0,False,MIN,HOU,1,7,1
2008,9,False,35,14,NYG,-8.5,42.0,False,NYG,DAL,1,21,1
2008,9,False,0,24,ATL,-3.0,41.5,False,LVR,ATL,0,-24,0
2008,9,False,7,26,PHI,-6.5,43.0,False,SEA,PHI,0,-19,0
2008,9,False,13,34,ARI,-3.0,50.0,False,LAR,ARI,0,-21,0
2008,9,False,19,16,TEN,-3.5,41.0,False,TEN,GB,1,3,1
2008,9,False,6,23,WAS,-2.5,37.0,False,WAS,PIT,1,-17,0
2008,10,False,30,34,CLE,-3.0,47.0,False,CLE,DEN,1,-4,0
2008,10,False,34,20,ATL,-1.5,51.0,False,ATL,NO,1,14,1
2008,10,False,14,21,TEN,-3.0,37.0,False,CHI,TEN,0,-7,0
2008,10,False,14,38,JAX,-5.0,43.0,False,DET,JAX,0,-24,0
2008,10,False,13,41,HOU,-2.5,44.0,False,HOU,BAL,1,-28,0
2008,10,False,21,19,MIA,-7.5,42.0,False,MIA,SEA,1,2,1
2008,10,False,28,27,MIN,-2.5,44.5,False,MIN,GB,1,1,1
2008,10,False,20,10,NE,-3.5,41.0,False,NE,BUF,1,10,1
2008,10,False,47,3,NYJ,-9.5,43.5,False,NYJ,LAR,1,44,1
2008,10,False,6,17,CAR,-9.5,37.5,False,LVR,CAR,0,-11,0
2008,10,False,31,36,PHI,-1.5,42.5,False,PHI,NYG,1,-5,0
2008,10,False,20,24,PIT,-3.5,39.0,False,PIT,IND,1,-4,0
2008,10,False,20,19,LAC,-14.5,47.5,False,LAC,KC,1,1,1
2008,10,False,29,24,ARI,-9.5,47.5,False,ARI,SF,1,5,1
2008,11,False,31,34,NE,-3.5,42.5,False,NE,NYJ,1,-3,0
2008,11,False,20,24,ATL,-6.5,52.0,False,ATL,DEN,1,-4,0
2008,11,False,31,22,CAR,-14.0,40.5,False,CAR,DET,1,9,1
2008,11,False,13,13,PHI,-9.0,41.0,False,CIN,PHI,0,0,0
2008,11,False,37,3,GB,-3.5,43.0,False,GB,CHI,1,34,1
2008,11,False,33,27,IND,-8.0,50.5,False,IND,HOU,1,6,1
2008,11,False,14,24,TEN,-3.0,40.0,False,JAX,TEN,0,-10,0
2008,11,False,20,30,NO,-6.0,51.0,False,KC,NO,0,-10,0
2008,11,False,17,15,MIA,-10.0,37.5,False,MIA,LVR,1,2,1
2008,11,False,30,10,NYG,-7.0,40.0,False,NYG,BAL,1,20,1
2008,11,False,11,10,PIT,-4.5,40.5,False,PIT,LAC,1,1,1
2008,11,False,35,16,SF,-7.0,43.5,False,SF,LAR,1,19,1
2008,11,False,20,26,ARI,-3.0,48.0,False,SEA,ARI,0,-6,0
2008,11,False,19,13,TB,-5.5,38.5,False,TB,MIN,1,6,1
2008,11,False,10,14,DAL,-2.0,43.0,False,WAS,DAL,0,-4,0
2008,11,False,27,29,BUF,-5.0,40.0,False,BUF,CLE,1,-2,0
2008,12,False,27,10,PIT,-11.5,34.5,False,PIT,CIN,1,17,1
2008,12,False,29,37,NYG,-3.0,48.5,False,ARI,NYG,0,-8,0
2008,12,False,45,28,ATL,-1.0,41.5,False,ATL,CAR,1,17,1
2008,12,False,36,7,BAL,-2.0,39.5,False,BAL,PHI,1,29,1
2008,12,False,6,16,CLE,-3.0,49.5,False,CLE,HOU,1,-10,0
2008,12,False,35,22,DAL,-9.5,45.5,False,DAL,SF,1,13,1
2008,12,False,10,31,DEN,-9.0,43.5,False,DEN,LVR,1,-21,0
2008,12,False,20,38,TB,-8.0,42.5,False,DET,TB,0,-18,0
2008,12,False,12,30,JAX,-2.5,41.5,False,JAX,MIN,1,-18,0
2008,12,False,31,54,BUF,-3.0,43.5,False,KC,BUF,0,-23,0
2008,12,False,28,48,NE,-2.0,42.5,False,MIA,NE,0,-20,0
2008,12,False,20,23,LAC,-3.0,49.0,False,LAC,IND,1,-3,0
2008,12,False,17,20,WAS,-3.0,40.0,False,SEA,WAS,0,-3,0
2008,12,False,3,27,CHI,-7.0,44.5,False,LAR,CHI,0,-24,0
2008,12,False,13,34,TEN,-5.5,41.0,False,TEN,NYJ,1,-21,0
2008,12,False,51,29,NO,-1.0,52.0,False,NO,GB,1,22,1
2008,13,False,34,9,DAL,-12.0,46.5,False,DAL,SEA,1,25,1
2008,13,False,10,47,TEN,-11.0,44.0,False,DET,TEN,0,-37,0
2008,13,False,48,20,PHI,-3.0,49.0,False,PHI,ARI,1,28,1
2008,13,False,3,10,BUF,-6.5,43.0,False,BUF,SF,1,-7,0
2008,13,False,3,34,BAL,-7.0,36.0,False,CIN,BAL,0,-31,0
2008,13,False,6,10,IND,-4.0,44.0,False,CLE,IND,0,-4,0
2008,13,False,31,35,GB,-3.0,41.5,False,GB,CAR,1,-4,0
2008,13,False,34,14,MIN,-5.0,42.5,False,MIN,CHI,1,20,1
2008,13,False,10,33,NE,-2.5,40.0,False,NE,PIT,1,-23,0
2008,13,False,17,34,NYJ,-8.0,48.0,False,NYJ,DEN,1,-17,0
2008,13,False,13,20,LVR,-3.5,41.5,False,LVR,KC,1,-7,0
2008,13,False,16,22,LAC,-6.5,48.0,False,LAC,ATL,1,-6,0
2008,13,False,12,16,MIA,-7.0,44.5,False,LAR,MIA,0,-4,0
2008,13,False,23,20,TB,-3.5,43.5,False,TB,NO,1,3,1
2008,13,False,7,23,NYG,-4.0,41.0,False,WAS,NYG,0,-16,0
2008,13,False,30,17,HOU,-3.0,48.5,False,HOU,JAX,1,13,1
2008,14,False,34,7,LAC,-9.0,41.0,False,LAC,LVR,1,27,1
2008,14,False,34,10,ARI,-14.5,48.5,False,ARI,LAR,1,24,1
2008,14,False,24,10,BAL,-6.5,35.0,False,BAL,WAS,1,14,1
2008,14,False,3,16,BUF,-2.0,42.5,True,BUF,MIA,1,-13,0
2008,14,False,23,10,CHI,-6.5,40.0,False,CHI,JAX,1,13,1
2008,14,False,24,17,DEN,-9.0,49.0,False,DEN,KC,1,7,1
2008,14,False,16,20,MIN,-10.5,45.5,False,DET,MIN,0,-4,0
2008,14,False,21,24,GB,-7.0,47.5,False,GB,HOU,1,-3,0
2008,14,False,35,3,IND,-13.5,41.5,False,IND,CIN,1,32,1
2008,14,False,29,25,NO,-3.0,51.5,False,NO,ATL,1,4,1
2008,14,False,14,20,NYG,-7.0,40.5,False,NYG,PHI,1,-6,0
2008,14,False,20,13,PIT,-4.0,38.5,False,PIT,DAL,1,7,1
2008,14,False,24,14,NYJ,-5.0,45.5,False,SF,NYJ,0,10,1
2008,14,False,21,24,NE,-7.5,43.0,False,SEA,NE,0,-3,0
2008,14,False,28,9,TEN,-13.5,36.5,False,TEN,CLE,1,19,1
2008,14,False,38,23,CAR,-3.0,38.5,False,CAR,TB,1,15,1
2008,15,False,27,24,CHI,-3.0,46.0,False,CHI,NO,1,3,1
2008,15,False,14,35,ARI,-3.5,46.5,False,ARI,MIN,1,-21,0
2008,15,False,13,10,ATL,-4.5,43.5,False,ATL,TB,1,3,1
2008,15,False,9,13,BAL,-3.0,34.0,False,BAL,PIT,1,-4,0
2008,15,False,30,10,CAR,-7.5,48.0,False,CAR,DEN,1,20,1
2008,15,False,20,13,WAS,-6.5,36.5,False,CIN,WAS,0,7,1
2008,15,False,20,8,DAL,-3.0,46.0,False,DAL,NYG,1,12,1
2008,15,False,13,12,TEN,-3.0,45.0,False,HOU,TEN,0,1,1
2008,15,False,31,21,IND,-17.0,45.0,False,IND,DET,1,10,1
2008,15,False,20,16,GB,-2.5,46.0,False,JAX,GB,0,4,1
2008,15,False,21,22,LAC,-5.5,41.0,False,KC,LAC,0,-1,0
2008,15,False,14,9,MIA,-5.5,41.0,False,MIA,SF,1,5,1
2008,15,False,31,27,NYJ,-8.0,41.0,False,NYJ,BUF,1,4,1
2008,15,False,26,49,NE,-7.0,39.5,False,LVR,NE,0,-23,0
2008,15,False,20,23,SEA,-2.5,42.0,False,LAR,SEA,0,-3,0
2008,15,False,30,10,PHI,-16.0,40.0,False,PHI,CLE,1,20,1
2008,16,False,24,31,IND,-6.0,44.0,False,JAX,IND,0,-7,0
2008,16,False,24,33,DAL,-5.5,39.0,False,DAL,BAL,1,-9,0
2008,16,False,0,14,CLE,-2.0,31.5,False,CLE,CIN,1,-14,0
2008,16,False,23,30,DEN,-6.5,46.5,False,DEN,BUF,1,-7,0
2008,16,False,7,42,NO,-7.0,50.5,False,DET,NO,0,-35,0
2008,16,False,31,38,MIA,-3.5,37.5,False,KC,MIA,0,-7,0
2008,16,False,17,24,MIN,-3.0,43.5,False,MIN,ATL,1,-7,0
2008,16,False,47,7,NE,-8.0,41.0,False,NE,ARI,1,40,1
2008,16,False,34,28,NYG,-4.0,38.0,False,NYG,CAR,1,6,1
2008,16,False,27,16,HOU,-7.0,43.0,False,LVR,HOU,0,11,1
2008,16,False,13,3,NYJ,-3.5,41.0,False,SEA,NYJ,0,10,1
2008,16,False,16,17,SF,-3.5,42.0,False,LAR,SF,0,-1,0
2008,16,False,24,41,TB,-4.5,42.5,False,TB,LAC,1,-17,0
2008,16,False,31,14,PIT,-3.0,34.0,False,TEN,PIT,0,17,1
2008,16,False,10,3,PHI,-6.0,37.5,False,WAS,PHI,0,7,1
2008,16,False,20,17,CHI,-4.0,40.0,False,CHI,GB,1,3,1
2008,17,False,34,21,ARI,-7.0,47.0,False,ARI,SEA,1,13,1
2008,17,False,31,27,ATL,-14.0,44.5,False,ATL,LAR,1,4,1
2008,17,False,27,7,BAL,-10.5,37.5,False,BAL,JAX,1,20,1
2008,17,False,0,13,NE,-5.5,34.5,False,BUF,NE,0,-13,0
2008,17,False,16,6,CIN,-1.5,40.0,False,CIN,KC,1,10,1
2008,17,False,31,21,GB,-11.0,41.5,False,GB,DET,1,10,1
2008,17,False,31,24,HOU,-3.0,46.0,False,HOU,CHI,1,7,1
2008,17,False,23,0,TEN,-3.0,39.5,False,IND,TEN,0,23,1
2008,17,False,20,19,MIN,-7.0,41.0,False,MIN,NYG,1,1,1
2008,17,False,31,33,CAR,-1.5,51.5,False,NO,CAR,0,-2,0
2008,17,False,17,24,NYJ,-2.5,43.0,False,NYJ,MIA,1,-7,0
2008,17,False,44,6,PHI,-2.0,40.5,False,PHI,DAL,1,38,1
2008,17,False,31,0,PIT,-11.5,33.0,False,PIT,CLE,1,31,1
2008,17,False,52,21,LAC,-7.0,50.5,False,LAC,DEN,1,31,1
2008,17,False,27,24,SF,-3.0,37.0,False,SF,WAS,1,3,1
2008,17,False,24,31,TB,-10.5,39.5,False,TB,LVR,1,-7,0
2008,Wildcard,True,30,24,ARI,-2.0,52.0,False,ARI,ATL,1,6,1
2008,Wildcard,True,23,17,IND,-2.5,50.0,False,LAC,IND,0,6,1
2008,Wildcard,True,9,27,BAL,-3.5,38.0,False,MIA,BAL,0,-18,0
2008,Wildcard,True,14,26,PHI,-3.5,41.0,False,MIN,PHI,0,-12,0
2008,Division,True,13,33,CAR,-10.0,49.5,False,CAR,ARI,1,-20,0
2008,Division,True,10,13,TEN,-3.0,33.5,False,TEN,BAL,1,-3,0
2008,Division,True,11,23,NYG,-4.0,39.0,False,NYG,PHI,1,-12,0
2008,Division,True,35,24,PIT,-6.5,38.5,False,PIT,LAC,1,11,1
2008,Conference,True,32,25,PHI,-3.5,47.0,False,ARI,PHI,0,7,1
2008,Conference,True,23,14,PIT,-6.0,35.5,False,PIT,BAL,1,9,1
2008,Superbowl,True,23,27,PIT,-7.0,46.0,True,ARI,PIT,0,-4,0
2009,1,False,13,10,PIT,-6.5,35.0,False,PIT,TEN,1,3,1
2009,1,False,16,20,ARI,-4.5,45.0,False,ARI,SF,1,-4,0
2009,1,False,19,7,ATL,-4.0,44.5,False,ATL,MIA,1,12,1
2009,1,False,38,24,BAL,-13.0,36.5,False,BAL,KC,1,14,1
2009,1,False,10,38,PHI,-2.5,43.5,False,CAR,PHI,0,-28,0
2009,1,False,7,12,CIN,-5.0,41.0,False,CIN,DEN,1,-5,0
2009,1,False,20,34,MIN,-4.5,40.0,False,CLE,MIN,0,-14,0
2009,1,False,21,15,GB,-5.0,47.0,False,GB,CHI,1,6,1
2009,1,False,7,24,HOU,-4.5,45.0,False,HOU,NYJ,1,-17,0
2009,1,False,14,12,IND,-6.0,45.0,False,IND,JAX,1,2,1
2009,1,False,45,27,NO,-14.0,50.0,False,NO,DET,1,18,1
2009,1,False,23,17,NYG,-6.0,37.0,False,NYG,WAS,1,6,1
2009,1,False,28,0,SEA,-7.0,41.0,False,SEA,LAR,1,28,1
2009,1,False,21,34,DAL,-5.0,40.0,False,TB,DAL,0,-13,0
2009,1,False,25,24,NE,-13.5,47.5,False,NE,BUF,1,1,1
2009,1,False,20,24,LAC,-10.0,43.0,False,LVR,LAC,0,-4,0
2009,2,False,28,20,ATL,-5.5,43.5,False,ATL,CAR,1,8,1
2009,2,False,33,20,BUF,-4.0,42.0,False,BUF,TB,1,13,1
2009,2,False,17,14,PIT,-3.0,38.5,False,CHI,PIT,0,3,1
2009,2,False,31,33,DAL,-3.0,45.5,False,DAL,NYG,1,-2,0
2009,2,False,27,6,DEN,-3.0,38.5,False,DEN,CLE,1,21,1
2009,2,False,13,27,MIN,-10.0,45.0,False,DET,MIN,0,-14,0
2009,2,False,24,31,GB,-7.5,42.0,False,GB,CIN,1,-7,0
2009,2,False,17,31,JAX,-3.0,44.0,False,JAX,ARI,1,-14,0
